ID,Crop,Year,Lat,Lon,Plant density,Plantation date,Harvest date,Soil pH_H2O,Soil.pH_SMP7.5,SOM_%,Soil.MIII.Al.ICP_mg.kg,Soil.MIII.P.ICP_mg.kg,Texture,Clay %,Sand %,Soil Series,Manure,P.Source,P.rate_kgP2o5.ha_ctrl,P.rate_kgP2o5.ha_1,P.rate_kgP2o5.ha_2,P.rate_kgP2o5.ha_3,P.rate_kgP2o5.ha_4,Yield_t.ha_ctrl,Yield_t.ha_1,Yield_t.ha_2,Yield_t.ha_3,Yield_t.ha_4,Grain density g.L ctrl,Grain density g.L 1,Grain density g.L 2,Grain density g.L 3,Grain density g.L 4,Grain mositure % ctrl,Grain mositure % 1,Grain mositure % 2,Grain mositure % 3,Grain mositure % 4,MaxLeafLength_cm_ctrl,MaxLeafLength_cm_1,MaxLeafLength_cm_2,MaxLeafLength_cm_3,Growing season (d),pcpCum,pcpIrCum,SDI,AWDR,nbPcp1,nbPcp2,nbPcp5,nbPcp10,IhBR,IhKcBR,etpBRcum,etpKcBRcum,tMean,DDCm,DDCb,nb3po3j,nb4po7j,CTU,cClim,cClimKc,pcpCum_30,pcpIrCum_30,SDI_30,AWDR_30,nbPcp1_30,nbPcp2_30,nbPcp5_30,nbPcp10_30,IhBR_30,IhKcBR_30,etpBRcum_30,etpKcBRcum_30,tMean_30,DDCm_30,DDCb_30,nb3po3j_30,nb4po7j_30,CTU_30
367,Grain,1999,45.3,-72.9,76408,1999-05-04,NA,6.5,NA,3.3,863,258,Sandy loam,11,56,Raimbault,Mixed manure,DAP,0,22,NA,NA,NA,9.6,9.7,NA,NA,NA,731,728,NA,NA,NA,19,18.8,NA,NA,NA,NA,NA,NA,NA,158,569.94,569.94,0.73164448,416.99345,64,53,32,16,-14.254384,-14.254384,664.68705,664.68705,18.403259,NA,2121.05,45,40,3413.0674,5,5,81,81,0.59511282,48.204138,10,10,5,3,-41.086386,-41.086386,137.48944,137.48944,16.0215,NA,330.645,6,4,543.16694
368,Grain,1999,45.67,-73.3,77745,1999-04-28,NA,6.5,NA,3.8,1056,60,Loam,20,38,Du Jour,Bird slurry,DAP,0,24,NA,NA,NA,11.8,11.9,NA,NA,NA,669,658,NA,NA,NA,24.7,24.5,NA,NA,NA,NA,NA,NA,NA,164,522.67,522.67,0.72313152,377.95915,60,54,28,16,-24.820607,-24.820607,695.2304,695.2304,18.307012,NA,2183.97,45,45,3509.634,4,4,53.41,53.41,0.56751135,30.310781,9,7,3,2,-60.674769,-60.674769,135.81611,135.81611,14.961,NA,298.83,7,6,501.4961
369,Grain,1999,45.8,-73,NA,1999-04-26,NA,6.4,NA,3,811,55,Loam,25,40,Saint-Urbain,Bird manure,DAP,0,35,NA,NA,NA,8.8,8.9,NA,NA,NA,740,740,NA,NA,NA,19.6,20.5,NA,NA,NA,NA,NA,NA,NA,166,549.51,549.51,0.71969275,395.47836,64,57,26,16,-21.082855,-21.082855,696.31257,696.31257,17.981898,NA,2157.305,47,46,3480.2721,4,4,47.28,47.28,0.47812433,22.605718,7,6,2,2,-65.208205,-65.208205,135.89411,135.89411,14.392833,NA,281.785,5,5,477.87935
370,Grain,1999,45.4,-73.13,77782,1999-05-03,NA,6.4,NA,3.1,948,50,Silty clay loam,30,18,Providence,Cattle manure,DAP,0,49,NA,NA,NA,12.4,12.4,NA,NA,NA,735,737,NA,NA,NA,18.3,18.2,NA,NA,NA,NA,NA,NA,NA,159,541.68,541.68,0.73175119,396.37499,64,54,30,16,-19.381314,-19.381314,671.90378,671.90378,18.505409,NA,2150.15,47,42,3452.5978,4,4,72.9,72.9,0.58649118,42.755207,10,8,4,3,-48.353061,-48.353061,141.15067,141.15067,16.039667,NA,331.19,7,5,539.47877
371,Grain,1999,45.22,-73.85,71723,1999-05-03,NA,6.4,NA,3.7,736,338,Silty loam,12,50,Sainte-Rosalie,Cattle manure,DAP,0,30,NA,NA,NA,10.6,10.7,NA,NA,NA,710,730,NA,NA,NA,21.1,21,NA,NA,NA,NA,NA,NA,NA,159,438.92,438.92,0.72990269,320.36889,60,47,25,14,-35.125077,-35.125077,676.56343,676.56343,18.623553,NA,2169.23,48,42,3465.8225,4,4,39.09,39.09,0.5764263,22.532504,9,6,3,1,-71.939497,-71.939497,139.30613,139.30613,15.701333,NA,321.04,8,4,526.2014
372,Grain,1999,45.4,-73.13,74674,1999-04-30,NA,6.4,NA,4,843,114,Loam,21,29,Providence,Cattle slurry,DAP,0,50,NA,NA,NA,10.4,10.5,NA,NA,NA,671,647,NA,NA,NA,26.4,25.3,NA,NA,NA,NA,NA,NA,NA,162,541.68,541.68,0.72906269,394.91868,64,54,30,16,-21.231695,-21.231695,687.68777,687.68777,18.378889,NA,2170.17,48,43,3493.1596,4,4,72.9,72.9,0.58649118,42.755207,10,8,4,3,-46.965974,-46.965974,137.45892,137.45892,15.006333,NA,300.19,8,6,506.09795
373,Grain,1999,45.57,-72.92,74392,1999-05-17,NA,6.4,NA,3.3,957,635,Silty loam,20,22,Sainte-Rosalie,Swine slurry,DAP,0,16,NA,NA,NA,13.3,13.4,NA,NA,NA,720,720,NA,NA,NA,19.5,19,NA,NA,NA,NA,NA,NA,NA,145,547.88,547.88,0.72506581,397.24906,58,49,29,19,-9.0022217,-9.0022217,602.08063,602.08063,18.640483,NA,1981.45,40,40,3179.8897,5,5,96.35,96.35,0.65830499,63.427686,12,10,7,4,-33.266687,-33.266687,144.38066,144.38066,18.884,NA,416.52,8,7,665.36451
374,Grain,1999,45.8,-73,77080,1999-04-29,NA,6.4,NA,3.4,850,345,Loam,18,39,Sainte-Rosalie,Swine slurry,DAP,0,20,NA,NA,NA,9.8,9.9,NA,NA,NA,NA,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,NA,NA,NA,163,545.7,545.7,0.71922681,392.48207,63,53,25,17,-21.191676,-21.191676,692.43954,692.43954,18.159356,NA,2147.79,47,43,3463.5875,4,4,61.23,61.23,0.56812727,34.786433,10,8,3,2,-55.596475,-55.596475,137.89446,137.89446,14.889167,NA,296.675,8,7,502.27827
375,Grain,1999,45.88,-72.77,76742,1999-05-03,NA,6.4,NA,8.1,983,223,Loamy sand,2,75,Fleury,Cattle slurry,DAP,0,32,NA,NA,NA,10,10.1,NA,NA,NA,722,730,NA,NA,NA,17.5,17.4,NA,NA,NA,NA,NA,NA,NA,159,541.82,541.82,0.72915995,395.07344,64,55,29,15,-18.547773,-18.547773,665.19973,665.19973,18.392013,NA,2131.23,48,43,3423.6148,4,4,55.17,55.17,0.54958378,30.320537,9,8,3,2,-60.464574,-60.464574,139.54573,139.54573,16.162,NA,334.86,7,5,542.57572
376,Grain,1999,45.3,-72.9,NA,1999-04-30,NA,6.3,NA,3,639,725,Sandy loam,9,62,Joseph,Cattle slurry,DAP,0,29,NA,NA,NA,9,9.1,NA,NA,NA,744,772,NA,NA,NA,20.5,21.1,NA,NA,NA,NA,NA,NA,NA,162,569.94,569.94,0.72804905,414.94428,64,53,32,16,-16.973777,-16.973777,686.45782,686.45782,18.247994,NA,2149.51,47,42,3468.4107,4,4,74.72,74.72,0.55821492,41.709818,9,9,4,3,-44.985081,-44.985081,135.8177,135.8177,14.750167,NA,292.505,8,6,497.19924
377,Grain,1999,45.62,-73.13,79665,1999-04-25,NA,6.3,NA,2.3,735,179,Loam,13,45,Saint-Hyacinthe,Cattle manure,DAP,0,20,NA,NA,NA,10.3,10.5,NA,NA,NA,725,725,NA,NA,NA,21.2,21.3,NA,NA,NA,NA,NA,NA,NA,167,543.34,543.34,0.71889573,390.6048,64,53,28,16,-21.746091,-21.746091,694.32953,694.32953,17.831467,NA,2147.18,46,44,3473.0972,4,4,35.66,35.66,0.48173765,17.178765,7,5,2,1,-73.531726,-73.531726,134.72734,134.72734,13.9015,NA,267.98,5,4,457.3907
378,Grain,1999,45.12,-74.05,72848,1999-04-28,NA,6.3,NA,4.7,870,149,Silty loam,15,9,OrmSaintown,Cattle manure,DAP,0,56,NA,NA,NA,8.9,9,NA,NA,NA,693,707,NA,NA,NA,22.8,21.2,NA,NA,NA,NA,NA,NA,NA,164,437.59,437.59,0.71863626,314.46804,60,49,25,13,-37.807884,-37.807884,703.61008,703.61008,18.293963,NA,2183.2,47,44,3506.4627,4,4,36.84,36.84,0.57414028,21.151328,9,6,3,1,-72.515277,-72.515277,134.0381,134.0381,14.021167,NA,270.635,8,5,470.04197
379,Grain,1999,45.18,-72.57,69146,1999-05-01,NA,6.3,NA,4.6,841,630,Silty loam,6,40,Rubicon,Swine slurry,DAP,0,40,NA,NA,NA,9.3,9.5,NA,NA,NA,658,668,NA,NA,NA,24,23.6,NA,NA,NA,NA,NA,NA,NA,161,615.47,615.47,0.73510858,452.43728,66,56,37,21,-8.2271046,-8.2271046,670.64464,670.64464,17.697143,NA,2050.12,51,46,3324.8044,5,5,73.56,73.56,0.57398389,42.222255,9,8,5,2,-44.60711,-44.60711,132.79683,132.79683,14.2485,NA,277.455,8,6,474.71268
380,Grain,1999,45.8,-73,79566,1999-04-30,NA,6.3,NA,3.4,715,687,Sandy loam,12,60,Saint-Aime,Swine slurry,DAP,0,20,NA,NA,NA,11.7,11.9,NA,NA,NA,630,640,NA,NA,NA,29.7,27.5,NA,NA,NA,NA,NA,NA,NA,162,545.7,545.7,0.72009678,392.95681,63,53,25,17,-20.713611,-20.713611,688.26441,688.26441,18.223086,NA,2144.955,47,42,3453.9368,4,4,61.23,61.23,0.56812727,34.786433,10,8,3,2,-55.974397,-55.974397,139.07816,139.07816,15.078667,NA,302.36,8,6,507.06152
381,Grain,1999,45.32,-74.17,NA,1999-05-12,NA,6.3,NA,5,1459,323,Sandy loam,5,49,Courval,Cattle manure,DAP,0,28,NA,NA,NA,11.2,11.4,NA,NA,NA,674,668,NA,NA,NA,27.4,25.2,NA,NA,NA,NA,NA,NA,NA,150,407.77,407.77,0.73568657,299.99091,57,47,24,14,-35.239203,-35.239203,629.65562,629.65562,18.440633,NA,2018.59,45,40,3245.9146,4,4,71.77,71.77,0.50988794,36.594657,8,7,4,3,-48.575739,-48.575739,139.56448,139.56448,16.713333,NA,351.4,8,6,578.58361
382,Grain,1999,45.67,-73.3,94718,1999-04-27,NA,6.3,NA,3.7,845,58,Loam,14,45,Du Jour/Sainte-Rosalie,Cattle manure,DAP,0,24,NA,NA,NA,11.1,11.3,NA,NA,NA,701,703,NA,NA,NA,22.5,21.7,NA,NA,NA,NA,NA,NA,NA,165,522.67,522.67,0.72227057,377.50916,60,54,28,16,-24.970402,-24.970402,696.61842,696.61842,18.250212,NA,2187.905,45,45,3514.1487,4,4,51.8,51.8,0.54415099,28.187021,8,7,3,2,-61.488006,-61.488006,134.50355,134.50355,14.846,NA,295.38,6,6,493.59724
383,Grain,1999,45.88,-72.77,75314,1999-05-05,NA,6.2,NA,14.3,1112,190,Sandy loam,9,58,Saint-Aime,Swine slurry,DAP,0,27,NA,NA,NA,10.6,10.8,NA,NA,NA,754,756,NA,NA,NA,16.5,17.8,NA,NA,NA,NA,NA,NA,NA,157,541.82,541.82,0.73098541,396.06252,64,55,29,15,-16.979974,-16.979974,652.63771,652.63771,18.418439,NA,2108.595,47,42,3389.1086,4,4,82.7,82.7,0.60263348,49.837789,11,10,5,3,-38.251604,-38.251604,133.9306,133.9306,16.421,NA,342.63,7,5,560.22947
384,Grain,1999,45.12,-74.05,69927,1999-05-03,NA,6.2,NA,3.4,940,99,Silty loam,13,23,Sainte-Rosalie,Cattle slurry,DAP,0,20,NA,NA,NA,10.7,10.9,NA,NA,NA,695,700,NA,NA,NA,24.1,22.9,NA,NA,NA,NA,NA,NA,NA,159,428.57,428.57,0.72842375,312.18057,59,47,26,14,-36.160842,-36.160842,671.32778,671.32778,18.620597,NA,2168.28,47,42,3473.5968,4,4,40.06,40.06,0.5758585,23.068892,9,6,4,1,-71.254558,-71.254558,139.36122,139.36122,15.709333,NA,321.28,8,4,526.22723
385,Grain,1999,45.38,-72.72,80273,1999-05-03,NA,6.2,NA,2.3,1079,1146,Sand,3,87,Joseph,Swine slurry,DAP,0,48,NA,NA,NA,10.8,11,NA,NA,NA,676,685,NA,NA,NA,23,22,NA,NA,NA,NA,NA,NA,NA,159,614.55,614.55,0.73503328,451.7147,65,53,34,21,0.23424775,0.23424775,613.11379,613.11379,17.286635,NA,1962.845,48,43,3215.7423,5,5,75.66,75.66,0.56058064,42.413531,9,7,5,3,-41.3453,-41.3453,128.99222,128.99222,14.9635,NA,298.905,7,5,495.76866
386,Grain,1999,45.12,-74.05,77004,1999-04-28,NA,6.2,NA,4.3,909,171,Silty loam,11,14,OrmSaintown,Cattle manure,DAP,0,56,NA,NA,NA,11,11.2,NA,NA,NA,714,712,NA,NA,NA,21,20.8,NA,NA,NA,NA,NA,NA,NA,164,437.59,437.59,0.71863626,314.46804,60,49,25,13,-37.807884,-37.807884,703.61008,703.61008,18.293963,NA,2183.2,47,44,3506.4627,4,4,36.84,36.84,0.57414028,21.151328,9,6,3,1,-72.515277,-72.515277,134.0381,134.0381,14.021167,NA,270.635,8,5,470.04197
387,Grain,1999,45.3,-72.9,79245,1999-04-30,NA,6.1,NA,3.8,1207,173,Sandy loam,4,64,Botreaux,Cattle manure,DAP,0,21,NA,NA,NA,11.3,11.7,NA,NA,NA,731,739,NA,NA,NA,23,22.4,NA,NA,NA,NA,NA,NA,NA,162,569.94,569.94,0.72804905,414.94428,64,53,32,16,-16.973777,-16.973777,686.45782,686.45782,18.247994,NA,2149.51,47,42,3468.4107,4,4,74.72,74.72,0.55821492,41.709818,9,9,4,3,-44.985081,-44.985081,135.8177,135.8177,14.750167,NA,292.505,8,6,497.19924
388,Grain,1999,45.22,-73.85,69875,1999-05-05,NA,6,NA,5.6,1064,115,Silty clay loam,36,19,Rideau,Cattle manure,DAP,0,50,NA,NA,NA,8.2,8.5,NA,NA,NA,706,711,NA,NA,NA,23.5,22.4,NA,NA,NA,NA,NA,NA,NA,157,441.8,441.8,0.73294795,323.8164,61,51,28,14,-32.15614,-32.15614,651.20115,651.20115,18.749841,NA,2161.055,50,45,3464.041,4,4,61.06,61.06,0.61048295,37.276089,11,9,4,2,-53.938272,-53.938272,132.56124,132.56124,16.258667,NA,337.76,9,5,555.81461
389,Grain,1999,45.22,-73.85,76611,1999-05-03,NA,6,NA,3.8,805,394,Loam,11,47,Sainte-Rosalie,Cattle manure,DAP,0,30,NA,NA,NA,10.4,10.8,NA,NA,NA,700,702,NA,NA,NA,20.7,20.5,NA,NA,NA,NA,NA,NA,NA,159,438.92,438.92,0.72990269,320.36889,60,47,25,14,-35.125077,-35.125077,676.56343,676.56343,18.623553,NA,2169.23,48,42,3465.8225,4,4,39.09,39.09,0.5764263,22.532504,9,6,3,1,-71.939497,-71.939497,139.30613,139.30613,15.701333,NA,321.04,8,4,526.2014
390,Grain,1999,45.67,-73.3,77916,1999-05-03,NA,6,NA,6.1,1166,274,Clay loam,33,20,Saint-Urbain,Cattle slurry,DAP,0,50,NA,NA,NA,10.4,10.9,NA,NA,NA,650,651,NA,NA,NA,29.6,28.9,NA,NA,NA,NA,NA,NA,NA,159,522.67,522.67,0.7275486,380.26783,60,54,28,16,-22.434258,-22.434258,673.84129,673.84129,18.552893,NA,2156.53,45,43,3454.5783,4,4,53.41,53.41,0.56751135,30.310781,9,7,3,2,-62.425528,-62.425528,142.14438,142.14438,16.346833,NA,340.405,7,4,549.27662
391,Grain,2000,45.57,-72.92,84844,NA,NA,7.7,NA,NA,690,214,Loam,25.5,30.2,NA,Swine slurry,DAP,0,30,NA,NA,NA,5.4,5,NA,NA,NA,NA,NA,NA,NA,NA,26,27,NA,NA,NA,NA,NA,NA,NA,159,522.49,522.49,0.79333219,414.50814,75,60,32,15,-7.7498887,-7.7498887,566.38414,566.38414,16.166667,NA,1776.875,58,44,2974.8159,5,5,132.25,132.25,0.69454001,91.852916,14,12,8,5,23.736912,23.736912,106.87999,106.87999,13.323,NA,249.69,9,5,429.57953
392,Grain,2000,45.17,-73.68,72247,2000-05-07,NA,7,NA,3.1,979.33,135.6,Silty loam,25.5,18,Sainte-Rosalie/Saint-Urbain,Cattle manure,DAP,0,24,NA,NA,NA,6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,31.3,32,NA,NA,NA,NA,NA,NA,NA,155,501.81,501.81,0.78641642,394.63163,76,56,32,15,-8.711976,-8.711976,549.69971,549.69971,16.498323,NA,1783.615,60,44,2975.2464,5,5,150.98,150.98,0.67238852,101.51722,15,10,7,6,44.170137,44.170137,104.72349,104.72349,13.641167,NA,259.235,8,3,443.43403
393,Grain,2000,45.73,-72.62,72998,2000-05-16,NA,6.6,NA,3.4,497.89,339.1,NA,NA,NA,NA,Bird manure,DAP,0,20,NA,NA,NA,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,33.8,33.7,NA,NA,NA,NA,NA,NA,NA,151,476.67,476.67,0.78695253,375.11666,69,57,32,14,-8.0095536,-8.0095536,518.17337,518.17337,15.72053,NA,1624.32,52,44,2731.8791,5,5,101.28,101.28,0.63226525,64.035825,11,10,6,4,-4.6674614,-4.6674614,106.23865,106.23865,12.8185,NA,234.555,8,6,405.95325
394,Grain,2000,45.57,-72.92,77718,2000-05-31,NA,6.6,NA,3.4,1050.6,121.9,Silty clay loam,39,12,Providence,Swine slurry,DAP,0,30,NA,NA,NA,8.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,24.1,22.6,NA,NA,NA,NA,NA,NA,NA,131,385.75,385.75,0.78464595,302.67717,63,48,24,11,-18.682611,-18.682611,474.37578,474.37578,17.063931,NA,1581.5,48,37,2630.4108,4,4,97.89,97.89,0.70420229,68.934362,15,11,6,2,-21.974884,-21.974884,125.4596,125.4596,17.134667,NA,364.04,10,8,608.5669
395,Grain,2000,45.4,-73.13,70505,2000-05-17,NA,6.5,NA,2.4,965.43,130.5,Silty loam,26.5,20,NA,Cattle slurry,DAP,0,50,NA,NA,NA,5,5,NA,NA,NA,585,593,NA,NA,NA,28.7,28.1,NA,NA,NA,NA,NA,NA,NA,150,453.91,453.91,0.79706188,361.79436,71,57,31,12,-13.718935,-13.718935,526.08298,526.08298,16.393667,NA,1711.825,50,45,2863.0072,5,5,101.23,101.23,0.67257569,68.084837,12,10,7,4,-7.598774,-7.598774,109.55482,109.55482,13.803,NA,264.09,7,5,455.30319
396,Grain,2000,45.62,-73.13,68877,2000-05-03,NA,6.4,NA,2.2,914.13,169.8,Loam,19.5,48,Sainte-Hyacinthe,Cattle manure,DAP,0,30,NA,NA,NA,5.7,5.8,NA,NA,NA,620,624,NA,NA,NA,28.1,26.4,NA,NA,NA,NA,NA,NA,NA,164,542.27,542.27,0.78692392,426.72524,79,64,33,18,-5.3726502,-5.3726502,573.05842,573.05842,15.89878,NA,1791.16,59,45,3002.4578,5,5,137.21,137.21,0.68022353,93.33347,13,13,8,5,28.824007,28.824007,106.50965,106.50965,13.215333,NA,246.46,9,5,422.58248
397,Grain,2000,45.73,-72.62,77992,2000-05-03,NA,6.4,NA,3.5,1173.67,1371.9,Sandy loam,7.5,65.5,Sainte-Helene,Bird manure,DAP,0,34,NA,NA,NA,9,9.3,NA,NA,NA,590,590,NA,NA,NA,33.3,33.4,NA,NA,NA,NA,NA,NA,NA,159,545.14,545.14,0.78284406,426.75961,73,58,36,17,-3.0920082,-3.0920082,562.53358,562.53358,15.90739,NA,1736.16,59,44,2911.0493,5,5,137.4,137.4,0.69261013,95.164632,13,12,9,5,29.636804,29.636804,105.98842,105.98842,13.009667,NA,240.29,9,5,413.6345
398,Grain,2000,45.8,-73,64950,NA,NA,6.3,NA,3.9,1017.74,57,Silty clay loam,38,17,NA,Swine slurry,DAP,0,30,NA,NA,NA,5.7,5.9,NA,NA,NA,622,620,NA,NA,NA,25.8,24.8,NA,NA,NA,NA,NA,NA,NA,159,549.36,549.36,0.78500397,431.24978,75,59,34,19,-3.5801499,-3.5801499,569.7582,569.7582,16.161698,NA,1776.15,60,44,2970.5051,5,5,138.42,138.42,0.68135874,94.313677,13,12,9,5,29.288784,29.288784,107.06265,107.06265,13.2355,NA,247.065,9,4,424.28761
399,Grain,2000,45.4,-73.13,73371,2000-05-08,NA,6.1,NA,3.2,855.61,171.8,Silty loam,19.5,20,NA,Cattle slurry,DAP,0,47,NA,NA,NA,7.8,8.1,NA,NA,NA,619,621,NA,NA,NA,28.5,27,NA,NA,NA,NA,NA,NA,NA,159,514.36,514.36,0.79880222,410.87191,77,61,34,14,-6.9721971,-6.9721971,552.90997,552.90997,16.185818,NA,1781.32,53,47,2979.6352,5,5,130.27,130.27,0.70166092,91.405369,15,11,8,5,27.374683,27.374683,102.27307,102.27307,13.285167,NA,248.555,7,4,428.25015
400,Grain,2000,45.88,-72.77,69405,2000-05-18,NA,5.8,NA,3.7,790,152.1,Sandy loam,10.8,60,NA,Cattle manure,DAP,0,40,NA,NA,NA,8,8.8,NA,NA,NA,626,640,NA,NA,NA,26.8,25.8,NA,NA,NA,NA,NA,NA,NA,149,492.86,492.86,0.76834724,378.68762,62,52,31,17,-3.2401134,-3.2401134,509.36397,509.36397,16.130101,NA,1661.86,52,38,2779.8653,5,5,106.86,106.86,0.62785068,67.092124,11,9,6,4,-1.8324896,-1.8324896,108.85475,108.85475,13.666833,NA,260.005,8,6,443.05659000000003
401,Grain,2000,45.88,-72.77,75242,2000-05-15,NA,5.7,NA,13.4,1254.82,377.5,Loamy sand,5,73,Fleury,Swine slurry,DAP,0,26,NA,NA,NA,4.7,5.3,NA,NA,NA,546,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,494.89,494.89,0.76827324,380.21075,64,50,33,18,-5.9771964,-5.9771964,526.35104,526.35104,16.139276,NA,1696.035,52,39,2837.9879,5,5,103.08,103.08,0.61113827,62.996133,11,9,7,3,-3.3395534,-3.3395534,106.64134,106.64134,12.993167,NA,239.795,9,6,413.13903
402,Grain,2000,45.73,-72.62,71657,2000-05-30,NA,7.1,NA,2.9,728.34,295.9,Sandy loam,8.5,56.5,Bedford/Sainte-Helene,Swine slurry,DAP,0,15,NA,NA,NA,7.9,7.6,NA,NA,NA,661,666,NA,NA,NA,25.2,26.1,NA,NA,NA,NA,NA,NA,NA,132,399.11,399.11,0.77965896,311.16969,61,49,25,12,-15.128076,-15.128076,470.24974,470.24974,16.645455,NA,1538.995,49,40,2570.4114,5,5,98.14,98.14,0.68890701,67.609334,14,11,5,3,-20.998533,-20.998533,124.22554,124.22554,16.583167,NA,347.495,11,9,582.44286
403,Grain,2000,45.3,-72.9,70584,2000-05-30,NA,6.1,NA,3.4,915.79,528.6,Sandy loam,8,66.5,NA,Swine slurry,DAP,0,50,NA,NA,NA,7.1,7.6,NA,NA,NA,651,656,NA,NA,NA,25.9,25.3,NA,NA,NA,NA,NA,NA,NA,137,388.64,388.64,0.79780531,310.05905,65,55,30,9,-19.251736,-19.251736,481.29827,481.29827,16.718905,NA,1608.48,49,45,2683.0277,4,4,79.89,79.89,0.69834485,55.79077,14,12,4,3,-36.903129,-36.903129,126.61484,126.61484,16.981833,NA,359.455,11,9,601.32245
404,Grain,2000,45.3,-72.9,NA,2000-05-16,NA,6.4,NA,8.8,986.3,524.8,Loamy sand,3.5,75.5,NA,Fumier mixte,DAP,0,71,NA,NA,NA,7.1,7.2,NA,NA,NA,610,617,NA,NA,NA,32.5,32,NA,NA,NA,NA,NA,NA,NA,151,453.21,453.21,0.79940709,362.29929,71,61,35,12,-14.071965,-14.071965,527.42973,527.42973,16.321656,NA,1712.56,52,48,2866.5157,5,5,96,96,0.65303512,62.691371,12,10,6,4,-10.808759,-10.808759,107.63389,107.63389,13.446667,NA,253.4,8,6,439.14617
405,Grain,2000,45.57,-72.92,79865,2000-05-30,NA,6.6,NA,4.2,948.32,258.4,Silty loam,19,24,Rubicon/Yamaska,Swine slurry,DAP,0,23,NA,NA,NA,7.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,25.4,27.8,NA,NA,NA,NA,NA,NA,NA,132,391.53,391.53,0.78426345,307.06267,60,48,27,10,-16.291845,-16.291845,467.73221,467.73221,16.597689,NA,1532.75,49,40,2561.5902,5,5,96.63,96.63,0.68000017,65.708416,14,10,5,3,-22.168925,-22.168925,124.15349,124.15349,16.525167,NA,345.755,11,8,580.13789
406,Grain,2000,45.12,-74.05,72932,2000-05-17,NA,5.2,NA,4,1305.08,330.2,Silty loam,15,11,Saint-Anicet,Cattle manure,DAP,0,24,NA,NA,NA,4.3,6,NA,NA,NA,543,565,NA,NA,NA,27.2,24.9,NA,NA,NA,NA,NA,NA,NA,145,424.98,424.98,0.78895737,335.2911,67,54,29,12,-18.261831,-18.261831,519.92845,519.92845,16.696,NA,1697.29,51,43,2835.0892,4,4,105.14,105.14,0.70321401,73.935921,16,10,6,5,-3.5315612,-3.5315612,108.98901,108.98901,14.044167,NA,271.325,10,5,466.40177
407,Grain,2000,45.4,-73.13,71575,2000-05-06,NA,6.4,NA,4.3,1032.9,86,Silty clay,40,11,Providence/Sainte-Brigide/Boucherville,Cattle slurry,DAP,0,50,NA,NA,NA,7.6,7.6,NA,NA,NA,656,666,NA,NA,NA,25.3,26.1,NA,NA,NA,NA,NA,NA,NA,156,516.99,516.99,0.79789549,412.50399,76,65,33,16,-6.7406095,-6.7406095,554.35704,554.35704,16.502244,NA,1795.525,52,45,2995.2532,5,5,138,138,0.71317791,98.418551,15,13,8,5,32.591932,32.591932,104.07873,104.07873,13.5635,NA,256.905,9,5,437.54401
408,Grain,2000,45.73,-72.62,77098,2000-05-09,NA,5.6,NA,3.6,1022.59,686.6,Loam,18,52,NA,Swine slurry,DAP,0,35,NA,NA,NA,6.9,7.9,NA,NA,NA,569,573,NA,NA,NA,41.1,40,NA,NA,NA,NA,NA,NA,NA,153,496.68,496.68,0.7874532,391.11226,71,58,32,16,-7.313791,-7.313791,535.8726,535.8726,16.010033,NA,1686.33,54,44,2823.7904,5,5,104.73,104.73,0.67170863,70.348045,13,10,7,4,3.0546367,3.0546367,101.6257,101.6257,12.713667,NA,231.41,8,5,398.27814
409,Grain,2001,45.12,-74.29,77409,2001-05-03,NA,7.7,NA,6.7,725.913,248,Silty loam,18,14,NA,Cattle manure,DAP,0,19,NA,NA,NA,7,6.3,NA,NA,NA,698,699,NA,NA,NA,23.1,22.5,NA,NA,NA,NA,NA,NA,NA,168,395.9,395.9,0.73587836,291.33424,62,44,27,12,-41.117723,-41.117723,672.35851,672.35851,17.715863,NA,2136.265,46,38,3455.7121,4,4,95.32,95.32,0.66181375,63.084087,12,10,7,3,-17.745214,-17.745214,115.88383,115.88383,14.480667,NA,284.42,8,7,480.43214
410,Grain,2001,45.57,-72.92,77362,2001-05-07,NA,7.2,NA,3.1,836,258,Loam,27,32,NA,Swine slurry,DAP,0,30,NA,NA,NA,9.2,8.5,NA,NA,NA,671,664,NA,NA,NA,26.4,26,NA,NA,NA,NA,NA,NA,NA,164,478.05,478.05,0.74475486,356.03006,58,49,31,20,-26.254601,-26.254601,648.24383,648.24383,17.61997,NA,2069.69,45,39,3379.3695,4,4,78.24,78.24,0.66337336,51.902331,11,11,4,3,-36.362149,-36.362149,122.9457,122.9457,14.3885,NA,281.655,7,6,477.90338
411,Grain,2001,45.73,-72.62,NA,2001-04-28,NA,7.1,NA,3.2,728.443,200.8,Loam,15,48,NA,Swine slurry,DAP,0,19,NA,NA,NA,10,9.6,NA,NA,NA,NA,NA,NA,NA,NA,27.1,27.4,NA,NA,NA,NA,NA,NA,NA,173,483.37,483.37,0.75874992,366.75695,65,52,37,16,-29.62564,-29.62564,686.85527,686.85527,17.221532,NA,2114.935,50,44,3460.8279000000002,4,4,44.44,44.44,0.49607247,22.04546,8,6,2,2,-66.227293,-66.227293,131.58554,131.58554,14.4665,NA,284.53,6,3,477.19239
